period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2020Q2,13,0.9285714285714286,0.00030369943731604454,0,0,3390,3354.6428571428573,242.42857142857142,41,2.9285714285714284,334,834,5,5,14,-15.0,-0.004405286343612335,2.9285714285714284,83.42857142857143,10,0.7142857142857143,0.0,0.0,0,43
2020Q3,52,0.65,0.0002857555425835075,0,0,3210,3175.125,309.2,250,3.125,56481,21941,28,28,80,-180.0,-0.05309734513274336,3.125,980.275,56,0.7,0.0,0.0,0,44
2020Q4,48,1.5,0.00010890436344196984,0,0,2955,2946.09375,485.0,323,10.09375,338139,222942,9,9,32,-255.0,-0.0794392523364486,10.09375,17533.78125,18,0.5625,0.0,0.0,0,45
2021Q1,26,0.7647058823529411,0.00044357070110221373,0,0,2535,2545.5882352941176,229.41176470588235,149,4.382352941176471,68638,56901,9,8,34,-420.0,-0.14213197969543148,4.382352941176471,3692.323529411765,17,0.5,0.0,0.0,0,46
2021Q2,19,0.3333333333333333,0.00015922194902764176,0,0,2565,2551.842105263158,143.35087719298247,104,1.8245614035087718,2093,1109,10,10,57,30.0,0.011834319526627219,1.8245614035087718,56.175438596491226,20,0.3508771929824561,0.0,0.0,0,47
2021Q3,2,0.08333333333333333,3.192891468857377e-05,0,0,2670,2650.0,92.0,52,2.1666666666666665,6868,250,4,4,24,105.0,0.04093567251461988,2.1666666666666665,296.5833333333333,8,0.3333333333333333,0.0,0.0,0,48
2021Q4,24,1.5,0.0008100188341482368,0,0,2670,2670.0,259.4375,38,2.375,770,298,3,3,16,0.0,0.0,2.375,66.75,6,0.375,0.0,0.0,0,49
2022Q1,30,1.0,0.0006159791484724996,0,0,2685,2679.5,159.66666666666666,42,1.4,3099,2136,6,6,30,15.0,0.0056179775280898875,1.4,174.5,12,0.4,0.0,0.0,0,50
2022Q2,0,0.0,0.0,0,0,2685,2693.823529411765,136.64705882352942,28,1.6470588235294117,1843,1724,5,5,17,0.0,0.0,1.6470588235294117,209.8235294117647,10,0.5882352941176471,0.0,0.0,0,51
2022Q3,4,0.8,0.0007231549177658136,0,0,2715,2691.0,324.2,16,3.2,1114,257,1,1,5,30.0,0.0111731843575419,3.2,274.2,2,0.4,0.0,0.0,0,52
2022Q4,2,0.10526315789473684,4.695445682728946e-05,0,0,2730,2722.1052631578946,155.57894736842104,37,1.9473684210526316,2945,758,5,5,19,15.0,0.0055248618784530384,1.9473684210526316,194.89473684210526,10,0.5263157894736842,0.0,0.0,0,53
2023Q1,30,1.3636363636363635,0.00043158662103189336,0,0,2730,2730.0,315.3636363636364,157,7.136363636363637,376,315,3,3,22,0.0,0.0,7.136363636363637,31.40909090909091,6,0.2727272727272727,0.0,0.0,0,54
2023Q2,1,0.16666666666666666,8.907892392659895e-05,0,0,2745,2735.0,104.33333333333333,15,2.5,482,289,3,3,6,15.0,0.005494505494505495,2.5,128.5,6,1.0,0.0,0.0,0,55
2023Q3,0,0.0,0.0,0,0,2760,2749.090909090909,83.0,19,1.7272727272727273,3449,3048,2,2,11,15.0,0.00546448087431694,1.7272727272727273,590.6363636363636,4,0.36363636363636365,0.0,0.0,0,56
2024Q2,0,0.0,0.0,0,0,2760,2760.0,174.33333333333334,10,1.6666666666666667,25,18,1,1,6,0.0,0.0,1.6666666666666667,7.166666666666667,2,0.3333333333333333,0.0,0.0,0,57
2024Q3,0,0.0,0.0,0,0,2760,2760.0,16.0,5,1.6666666666666667,32,25,0,0,3,0.0,0.0,1.6666666666666667,19.0,0,0.0,0.0,0.0,0,58
