period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2022Q2,290,4.833333333333333,0.003308234991319289,0,0,30549.0,30572.566666666666,258.48333333333335,701,11.683333333333334,18189,12837,7,7,60,-91.0,-0.0029699738903394258,11.683333333333334,517.1,14,0.23333333333333334,0.0,0.0,0,20
2022Q3,51,0.9622641509433962,0.0013199611345398432,0,0,30901.0,30681.64150943396,53.0188679245283,132,2.490566037735849,5610,1793,9,9,53,352.0,0.011522472094012897,2.490566037735849,139.67924528301887,18,0.33962264150943394,0.0,0.0,0,21
2022Q4,61,1.297872340425532,0.001997704800670622,0,0,31002.0,30937.617021276597,90.29787234042553,199,4.23404255319149,8143,7472,10,10,47,101.0,0.0032685026374550986,4.23404255319149,332.2340425531915,20,0.425531914893617,0.0,0.0,0,22
2023Q1,166,3.9523809523809526,0.0014411285789379048,0,0,31490.0,31339.309523809523,156.16666666666666,314,7.476190476190476,13840,5445,3,3,42,488.0,0.015740919940648992,7.476190476190476,459.1666666666667,6,0.14285714285714285,0.0,0.0,0,23
2023Q2,347,4.6891891891891895,0.008971970976269268,0,0,31925.0,31738.716216216217,162.51351351351352,628,8.486486486486486,7333,8708,15,15,74,435.0,0.013813909177516672,8.486486486486486,216.77027027027026,30,0.40540540540540543,0.0,0.0,0,24
2023Q3,155,3.522727272727273,0.005989745876056474,0,0,32278.0,32086.93181818182,69.36363636363636,156,3.5454545454545454,18394,3502,6,6,44,353.0,0.01105716523101018,3.5454545454545454,497.6363636363636,12,0.2727272727272727,0.0,0.0,0,25
2023Q4,155,2.8703703703703702,0.003997963250370167,0,0,32384.0,32347.037037037036,152.22222222222223,347,6.425925925925926,31227,10427,13,13,54,106.0,0.0032839705062271515,6.425925925925926,771.3703703703703,26,0.48148148148148145,0.0,0.0,0,26
2024Q1,4,0.5,0.0020161290322580645,0,0,32409.0,32399.75,30.75,14,1.75,580,137,2,2,8,25.0,0.0007719861660079051,1.75,89.625,4,0.5,0.0,0.0,0,27
2024Q2,7,1.4,0.005154984149348362,0,0,32499.0,32479.6,89.2,10,2.0,561,52,2,2,5,90.0,0.0027770063871146904,2.0,122.6,4,0.8,0.0,0.0,0,28
2024Q3,66,4.125,0.004178920174638264,0,0,32592.0,32528.5625,287.9375,215,13.4375,1556,774,3,3,16,93.0,0.002861626511584972,13.4375,145.625,6,0.375,0.0,0.0,0,29
2024Q4,31,5.166666666666667,0.005901578776210908,0,0,32599.0,32596.333333333332,119.66666666666667,34,5.666666666666667,2300,2062,1,2,6,7.0,0.0002147766323024055,5.666666666666667,727.0,3,0.5,0.0,0.0,0,30
2025Q1,39,13.0,0.0037694040280990553,0,0,32599.0,32599.0,376.6666666666667,35,11.666666666666666,82,76,2,2,3,0.0,0.0,11.666666666666666,52.666666666666664,4,1.3333333333333333,0.0,0.0,0,31
2025Q2,11,2.75,0.000593418911891017,0,0,32606.0,32603.5,333.5,40,10.0,256,140,0,0,4,7.0,0.00021473051320592657,10.0,99.0,0,0.0,0.0,0.0,0,32
