period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2020Q4,1395,8.885350318471337,4.3823262343788387e-05,24,7,20736.0,20499.222929936306,240.70700636942675,470,2.9936305732484074,15251,4381,60,58,157,567.0,0.028112449799196786,2.9936305732484074,125.04458598726114,118,0.7515923566878981,0.15286624203821655,0.044585987261146494,17,43
2021Q1,1335,6.708542713567839,3.2296188269661394e-05,14,2,21146.0,20917.608040201005,173.14070351758795,446,2.241206030150754,12620,4815,71,70,199,410.0,0.019772376543209878,2.241206030150754,87.61306532663316,141,0.7085427135678392,0.07035175879396985,0.010050251256281407,12,44
2021Q2,3230,13.803418803418804,6.196305403091443e-05,9,5,21731.0,21451.69230769231,405.29059829059827,1682,7.188034188034188,74710,50742,76,73,234,585.0,0.02766480658280526,7.188034188034188,536.1196581196581,149,0.6367521367521367,0.038461538461538464,0.021367521367521368,4,45
2021Q3,1939,5.9296636085626915,2.5161326902136845e-05,43,1,22265.0,22003.388379204895,201.99694189602445,999,3.055045871559633,19075,7716,71,70,327,534.0,0.024573190373199577,3.055045871559633,81.92966360856269,141,0.43119266055045874,0.13149847094801223,0.0030581039755351682,42,46
2021Q4,1718,5.506410256410256,2.2588252833987204e-05,13,5,22822.0,22493.766025641027,155.6602564102564,1202,3.8525641025641026,25844,12545,95,90,312,557.0,0.02501684257803728,3.8525641025641026,123.04166666666667,185,0.592948717948718,0.041666666666666664,0.016025641025641024,8,47
2022Q1,2555,6.4847715736040605,2.601389934271886e-05,15,12,23189.0,22911.329949238578,198.28680203045684,1122,2.8477157360406093,21977,12338,112,112,394,367.0,0.01608097449829112,2.8477157360406093,87.09390862944163,224,0.5685279187817259,0.03807106598984772,0.030456852791878174,3,48
2022Q2,1868,5.543026706231454,2.1534819477116964e-05,17,4,23638.0,23465.183976261127,153.8545994065282,693,2.056379821958457,30086,14567,89,83,337,449.0,0.019362628832636165,2.056379821958457,132.50148367952522,172,0.5103857566765578,0.050445103857566766,0.011869436201780416,13,49
2022Q3,1831,5.143258426966292,1.9756199580838213e-05,12,31,23503.0,23561.842696629214,180.0561797752809,923,2.592696629213483,15418,15349,58,56,356,-135.0,-0.005711143074710212,2.592696629213483,86.42415730337079,114,0.3202247191011236,0.033707865168539325,0.08707865168539326,-19,50
2022Q4,1314,4.531034482758621,1.730960517022081e-05,27,4,23974.0,23705.48275862069,150.7551724137931,630,2.1724137931034484,18760,10743,89,86,290,471.0,0.020039994894268817,2.1724137931034484,101.73448275862069,175,0.603448275862069,0.09310344827586207,0.013793103448275862,23,51
2023Q1,1356,4.318471337579618,1.6192834157057494e-05,28,4,24190.0,24070.525477707008,167.30891719745222,698,2.2229299363057327,19011,12153,88,87,314,216.0,0.009009760573955118,2.2229299363057327,99.2484076433121,175,0.5573248407643312,0.08917197452229299,0.012738853503184714,24,52
2023Q2,3091,11.448148148148148,4.1793669268025403e-05,20,27,24944.0,24525.12222222222,368.02592592592595,1823,6.7518518518518515,28706,14020,63,62,270,754.0,0.03116990491938818,6.7518518518518515,158.24444444444444,125,0.46296296296296297,0.07407407407407407,0.1,-7,53
2023Q3,1498,5.388489208633094,1.917415541497741e-05,8,18,25327.0,25253.12949640288,209.0431654676259,709,2.550359712230216,22701,13508,71,72,278,383.0,0.015354393842206543,2.550359712230216,130.24820143884892,143,0.5143884892086331,0.02877697841726619,0.06474820143884892,-10,54
2023Q4,1126,5.83419689119171,2.0414384099397512e-05,14,14,25535.0,25491.181347150257,215.93264248704662,495,2.564766839378238,13047,7993,67,65,193,208.0,0.008212579460654637,2.564766839378238,109.01554404145078,132,0.6839378238341969,0.07253886010362694,0.07253886010362694,0,55
2024Q1,1403,5.13919413919414,1.7726614288392024e-05,13,7,25930.0,25700.615384615383,198.6080586080586,631,2.311355311355311,16810,7207,75,75,273,395.0,0.015468964166829842,2.311355311355311,87.97435897435898,150,0.5494505494505495,0.047619047619047616,0.02564102564102564,6,56
2024Q2,2653,14.418478260869565,4.918205111875745e-05,51,7,25228.0,25685.108695652172,416.51630434782606,1383,7.516304347826087,22729,28252,56,54,184,-702.0,-0.027072888546085614,7.516304347826087,277.07065217391306,110,0.5978260869565217,0.27717391304347827,0.03804347826086957,44,57
2024Q3,2499,15.425925925925926,5.2320217324984086e-05,15,11,25397.0,25288.697530864196,488.7654320987654,1056,6.518518518518518,15680,10685,42,42,162,169.0,0.006698905977485334,6.518518518518518,162.7469135802469,84,0.5185185185185185,0.09259259259259259,0.06790123456790123,4,58
2024Q4,1562,8.977011494252874,3.011754818657151e-05,20,6,25851.0,25576.05747126437,300.3333333333333,519,2.9827586206896552,13287,6382,56,56,174,454.0,0.017876127101626175,2.9827586206896552,113.04022988505747,112,0.6436781609195402,0.11494252873563218,0.034482758620689655,14,59
2025Q1,1303,8.686666666666667,2.858774849726132e-05,12,5,26889.0,26098.386666666665,325.7866666666667,636,4.24,17566,5681,33,33,150,1038.0,0.040153185563421144,4.24,154.98,66,0.44,0.08,0.03333333333333333,7,60
2025Q2,1109,8.53076923076923,2.7507001308077073e-05,27,0,27164.0,26911.084615384614,300.7692307692308,526,4.046153846153846,11357,7509,32,33,130,275.0,0.01022723046598981,4.046153846153846,145.12307692307692,65,0.5,0.2076923076923077,0.0,27,61
