period,total_smells_found_sum,total_smells_found_mean,smell_density_mean,smells_introduced_sum,smells_removed_sum,project_cyclomatic_complexity_last,project_cyclomatic_complexity_mean,commit_cyclomatic_complexity_mean,files_changed_sum,files_changed_mean,LOC_added_sum,LOC_deleted_sum,is_bug_fix_sum,bug_fixing_sum,total_commits,complexity_delta,complexity_growth_rate,change_intensity,loc_churn,bugfix_commits,bugfix_ratio,smell_introduction_rate,smell_removal_rate,net_smell_change,period_num
2016Q3,12,0.24,0.00017381512392921716,0,0,6606.0,6482.88,190.3,96,1.92,6051,992,20,20,50,309.0,0.049070986183897096,1.92,140.86,40,0.8,0.0,0.0,0,28
2016Q4,99,1.4776119402985075,0.0015702382316937795,0,0,6784.0,6685.253731343284,207.32835820895522,181,2.701492537313433,31922,6503,19,20,67,178.0,0.026945201332122314,2.701492537313433,573.5074626865671,39,0.582089552238806,0.0,0.0,0,29
2017Q1,26,0.30952380952380953,0.0004920635807102094,0,0,7196.0,7077.25,178.6547619047619,159,1.8928571428571428,23040,9561,27,30,84,412.0,0.0607311320754717,1.8928571428571428,388.10714285714283,57,0.6785714285714286,0.0,0.0,0,30
2017Q2,56,0.19243986254295534,0.0002297549472881119,0,0,7534.0,7369.061855670103,84.29896907216495,445,1.529209621993127,34778,13447,88,85,291,338.0,0.04697053918843802,1.529209621993127,165.72164948453607,173,0.5945017182130584,0.0,0.0,0,31
2017Q3,69,1.5333333333333334,0.0004770056843860203,0,0,8187.0,7825.222222222223,410.1111111111111,363,8.066666666666666,18120,5203,25,26,45,653.0,0.08667374568622246,8.066666666666666,518.2888888888889,51,1.1333333333333333,0.0,0.0,0,32
2017Q4,62,0.7948717948717948,0.0006679039329886511,0,0,8595.0,8395.179487179486,239.34615384615384,312,4.0,142961,5205,52,52,78,408.0,0.04983510443385856,4.0,1899.5641025641025,104,1.3333333333333333,0.0,0.0,0,33
2018Q1,12,0.18181818181818182,0.0001698791521484759,0,0,9854.0,9463.287878787878,212.53030303030303,185,2.803030303030303,72396,11307,53,53,66,1259.0,0.1464805119255381,2.803030303030303,1268.2272727272727,106,1.606060606060606,0.0,0.0,0,34
2018Q2,19,0.8260869565217391,0.00031446361118422125,0,0,9914.0,9901.130434782608,282.3478260869565,58,2.5217391304347827,16160,10452,19,19,23,60.0,0.006088897909478384,2.5217391304347827,1157.0434782608695,38,1.6521739130434783,0.0,0.0,0,35
2018Q3,4,0.12121212121212122,0.00012816661491738842,0,0,10068.0,9991.60606060606,291.09090909090907,104,3.1515151515151514,50372,11408,13,13,33,154.0,0.015533588864232398,3.1515151515151514,1872.121212121212,26,0.7878787878787878,0.0,0.0,0,36
2018Q4,64,2.6666666666666665,0.00043274921374527616,0,0,10014.0,10035.416666666666,719.5,201,8.375,3920,3355,9,9,24,-54.0,-0.005363528009535161,8.375,303.125,18,0.75,0.0,0.0,0,37
2019Q1,9,0.15517241379310345,6.650133221393662e-05,0,0,10391.0,10209.948275862069,251.51724137931035,161,2.7758620689655173,49899,33726,22,22,58,377.0,0.03764729378869583,2.7758620689655173,1441.8103448275863,44,0.7586206896551724,0.0,0.0,0,38
2019Q2,0,0.0,0.0,0,0,10454.0,10418.681818181818,210.04545454545453,45,2.0454545454545454,4789,3329,11,11,22,63.0,0.0060629390818977965,2.0454545454545454,369.0,22,1.0,0.0,0.0,0,39
2019Q3,6,0.3,1.252923488138991e-05,0,0,10552.0,10534.35,266.55,76,3.8,2715,667,7,7,20,98.0,0.00937440214272049,3.8,169.1,14,0.7,0.0,0.0,0,40
2019Q4,2,0.125,3.4115720524017465e-05,0,0,10623.0,10612.0,163.9375,79,4.9375,346619,376095,5,5,16,71.0,0.006728582259287339,4.9375,45169.625,10,0.625,0.0,0.0,0,41
2020Q1,12,0.6,0.0005284538310713632,0,0,10713.0,10685.7,184.2,40,2.0,1108,733,10,10,20,90.0,0.008472182999152781,2.0,92.05,20,1.0,0.0,0.0,0,42
2020Q2,13,0.9285714285714286,0.00030369943731604454,0,0,10710.0,10708.07142857143,242.42857142857142,41,2.9285714285714284,334,834,5,5,14,-3.0,-0.0002800336040324839,2.9285714285714284,83.42857142857143,10,0.7142857142857143,0.0,0.0,0,43
2020Q3,52,0.65,0.0002857555425835075,0,0,9656.0,9655.175,309.2,250,3.125,56481,21941,28,28,80,-1054.0,-0.09841269841269841,3.125,980.275,56,0.7,0.0,0.0,0,44
2020Q4,48,1.5,0.00010890436344196984,0,0,9288.0,9324.15625,485.0,323,10.09375,338139,222942,9,9,32,-368.0,-0.03811101905550953,10.09375,17533.78125,18,0.5625,0.0,0.0,0,45
2021Q1,26,0.7647058823529411,0.00044357070110221373,0,0,8683.0,8708.970588235294,229.41176470588235,149,4.382352941176471,68638,56901,9,8,34,-605.0,-0.06513781223083549,4.382352941176471,3692.323529411765,17,0.5,0.0,0.0,0,46
2021Q2,19,0.3333333333333333,0.00015922194902764176,0,0,8792.0,8717.78947368421,143.35087719298247,104,1.8245614035087718,2093,1109,10,10,57,109.0,0.012553265000575837,1.8245614035087718,56.175438596491226,20,0.3508771929824561,0.0,0.0,0,47
2021Q3,2,0.08333333333333333,3.192891468857377e-05,0,0,8983.0,8959.125,92.0,52,2.1666666666666665,6868,250,4,4,24,191.0,0.02172429481346679,2.1666666666666665,296.5833333333333,8,0.3333333333333333,0.0,0.0,0,48
2021Q4,24,1.5,0.0008100188341482368,0,0,8999.0,8991.8125,259.4375,38,2.375,770,298,3,3,16,16.0,0.0017811421574084382,2.375,66.75,6,0.375,0.0,0.0,0,49
2022Q1,30,1.0,0.0006159791484724996,0,0,9022.0,9005.2,159.66666666666666,42,1.4,3099,2136,6,6,30,23.0,0.002555839537726414,1.4,174.5,12,0.4,0.0,0.0,0,50
2022Q2,0,0.0,0.0,0,0,9021.0,9025.529411764706,136.64705882352942,28,1.6470588235294117,1843,1724,5,5,17,-1.0,-0.00011084016847705608,1.6470588235294117,209.8235294117647,10,0.5882352941176471,0.0,0.0,0,51
2022Q3,4,0.8,0.0007231549177658136,0,0,9098.0,9037.6,324.2,16,3.2,1114,257,1,1,5,77.0,0.008535639064405277,3.2,274.2,2,0.4,0.0,0.0,0,52
2022Q4,2,0.10526315789473684,4.695445682728946e-05,0,0,9270.0,9180.0,155.57894736842104,37,1.9473684210526316,2945,758,5,5,19,172.0,0.018905253901956475,1.9473684210526316,194.89473684210526,10,0.5263157894736842,0.0,0.0,0,53
2023Q1,30,1.3636363636363635,0.00043158662103189336,0,0,9277.0,9276.772727272728,315.3636363636364,157,7.136363636363637,376,315,3,3,22,7.0,0.0007551240560949298,7.136363636363637,31.40909090909091,6,0.2727272727272727,0.0,0.0,0,54
2023Q2,1,0.16666666666666666,8.907892392659895e-05,0,0,9286.0,9279.333333333334,104.33333333333333,15,2.5,482,289,3,3,6,9.0,0.0009701412094427077,2.5,128.5,6,1.0,0.0,0.0,0,55
2023Q3,0,0.0,0.0,0,0,9295.0,9292.272727272728,83.0,19,1.7272727272727273,3449,3048,2,2,11,9.0,0.0009692009476631488,1.7272727272727273,590.6363636363636,4,0.36363636363636365,0.0,0.0,0,56
2024Q2,0,0.0,0.0,0,0,9295.0,9295.0,174.33333333333334,10,1.6666666666666667,25,18,1,1,6,0.0,0.0,1.6666666666666667,7.166666666666667,2,0.3333333333333333,0.0,0.0,0,57
2024Q3,0,0.0,0.0,0,0,9295.0,9295.0,16.0,5,1.6666666666666667,32,25,0,0,3,0.0,0.0,1.6666666666666667,19.0,0,0.0,0.0,0.0,0,58
